username,total seen,total posted,total ratio,daily seen,daily posted,daily ratio,weekly seen,weekly posted,weekly ratio,monthly seen,monthly posted,monthly ratio,avg seen/day,avg posted/day,avg ratio,avg days
@tradedvc,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@tradeflooraudio,5,1,0.2000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0676,0.0135,0.2000,74
@tradefoxintern,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@trader1sz,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@traderspostinc,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@tradestation,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@tradetalks,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tradetherapyllc,2,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0270,0.0000,0.0000,74
@tradexsportshq,1,0,0.0000,0,0,0.0000,1,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@tradexwhisperer,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@tradingmaxisl,38,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.5135,0.0000,0.0000,74
@tradingsingular,2,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0270,0.0000,0.0000,74
@tradretfs,5,0,0.0000,0,0,0.0000,4,0,0.0000,5,0,0.0000,0.0676,0.0000,0.0000,74
@tradskowronski,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@trailblazers,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@traindetective,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@trainwalebhaiya,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@transcrypts_,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@transempireshop,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@transformbball,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@translatingpal,6,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0811,0.0000,0.0000,74
@translatingtxt,9,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.1216,0.0000,0.0000,74
@travelingclatt,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@travelingflying,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@travisv,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@travschirner,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@tre__ndsx,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@treadhq,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@treenewsfeed,7,2,0.2857,0,0,0.0000,3,1,0.3333,4,1,0.2500,0.0946,0.0270,0.2857,74
@treesey,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@trending_0_hub,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@trendingbitcoin,8,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.1081,0.0000,0.0000,74
@trendspider,2,0,0.0000,0,0,0.0000,0,0,0.0000,2,0,0.0000,0.0270,0.0000,0.0000,74
@trendtrader_pax,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@trendtrailll,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@trevorl415,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@trezmill,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tribeofarsenal,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@tribeofprabhas,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tricentis,4,0,0.0000,0,0,0.0000,0,0,0.0000,4,0,0.0000,0.0541,0.0000,0.0000,74
@triclassified,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@trillion0x,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tripple____m,43,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.5811,0.0000,0.0000,74
@trixshei,9,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.1216,0.0000,0.0000,74
@trobinsonnewera,5,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0676,0.0000,0.0000,74
@trollstein,1,0,0.0000,0,0,0.0000,1,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@tron_inc,3,1,0.3333,0,0,0.0000,0,0,0.0000,2,1,0.5000,0.0405,0.0135,0.3333,74
@trondao,6,0,0.0000,0,0,0.0000,0,0,0.0000,2,0,0.0000,0.0811,0.0000,0.0000,74
@trondaocn,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@trophyy,1,1,1.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0135,1.0000,74
@tropicvibes,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@trpfsu,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@trsrpc,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@trsrswftmnbl,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@trtnationclinic,4,0,0.0000,0,0,0.0000,0,0,0.0000,4,0,0.0000,0.0541,0.0000,0.0000,74
@trueictian,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@truetradinggrp,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@truetxproject,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@truflation,2,2,1.0000,0,0,0.0000,0,0,0.0000,2,2,1.0000,0.0270,0.0270,1.0000,74
@trumpbender_3,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@trumpgirllove,16,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.2162,0.0000,0.0000,74
@trumpgirlonfire,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@trungtphan,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@trustdml,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@trusttrost,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@truth_teller58,7,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0946,0.0000,0.0000,74
@truthfairy131,15,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.2027,0.0000,0.0000,74
@truthjasonlee,1,1,1.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0135,1.0000,74
@truthtellerftm,8,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.1081,0.0000,0.0000,74
@truthtroll_x,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@trvltastetour,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tryarchpublic,6,0,0.0000,0,0,0.0000,1,0,0.0000,5,0,0.0000,0.0811,0.0000,0.0000,74
@trymoda,1,0,0.0000,0,0,0.0000,1,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@tryshed,7,0,0.0000,0,0,0.0000,0,0,0.0000,7,0,0.0000,0.0946,0.0000,0.0000,74
@ts10i_,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@ts_secrets,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tschuster00,2,0,0.0000,0,0,0.0000,0,0,0.0000,2,0,0.0000,0.0270,0.0000,0.0000,74
@tslachan,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tslaming,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tthebattlefield,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ttrades_edu,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tttop131kon,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tuffwriter,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@tuffytitan,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tumichaelonline,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tumisindong,14,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.1892,0.0000,0.0000,74
@tundra_so,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@tunguz,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@turbinetraveler,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@turbofurby,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@turkishairlines,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@turntechiestgod,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tushar_kn,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@tutahni,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tuttlecapital,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tuvterai,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tvnewsnow,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@twc_design,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tweeetsofdogs,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tweet4anna_nafo,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@tweetciiiim,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tweetcuhna,6,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0811,0.0000,0.0000,74
@tweetzballari,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@twentyone_obo,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@twillight_31,6,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0811,0.0000,0.0000,74
@twistartups,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@twitch,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@twitwitrk,2,0,0.0000,0,0,0.0000,1,0,0.0000,1,0,0.0000,0.0270,0.0000,0.0000,74
@twlv_org,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@twocents,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@twowayshai,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@twttearoom,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@txalliance4life,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@txt_dailynews,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@txt_sarangdan2,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@txtchart_kr,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@txtchartdata,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@txtdom,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@txtintl_twt,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@txtptvideo_,8,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.1081,0.0000,0.0000,74
@ty_kra_lab,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tybuttcheek,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tyfairyyy,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tylermilliken_,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@tylerratcliff17,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@typelabo,7,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0946,0.0000,0.0000,74
@typingmindapp,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@tyungelical,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@tyunningology,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@u24_gov_ua,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@u_m_a_m_i,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@u_r_under_arest,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@uaerep,2,0,0.0000,0,0,0.0000,0,0,0.0000,2,0,0.0000,0.0270,0.0000,0.0000,74
@uapwatchers,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@uarechaos,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@uarmyvibe,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ubisoft,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@uclambb,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@ucokkucokk,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@udreams30,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@udyhighs,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@uefaeuro,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@ufbots,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ug_chelsea,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@uhnaarkali,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ukraine_world,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ulalaunch,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ultimate_kombo,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@ultra_usmaga_fl,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ultradane,16,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.2162,0.0000,0.0000,74
@ulul_ami,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@ulyssesfinn,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@umairnauman_,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@umarcheema1,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@umichbball,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@umichfbalumni,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@umichfootball,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@umm_e_meeran1,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@un,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@unbiasedsoxfan,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@uncensored_ai,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@uncensoredusa,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@unchained,4,0,0.0000,0,0,0.0000,0,0,0.0000,4,0,0.0000,0.0541,0.0000,0.0000,74
@uncle2triplets,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@uncommonsince76,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@underdognba,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@undergraphics,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@understandbty,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@undreamedpanic,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ung714,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@unhosted,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@unhumanrights,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@unicef,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@uniofoxford,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@uniquemoviemom,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@uniswap,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@unite4freedom,1,0,0.0000,0,0,0.0000,1,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@united24media,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@united_coverage,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@unitedcops,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@unitedstandmufc,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@unitedsupdate,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@unitedti,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@unitreerobotics,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@unkleayo,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@unknowdlt,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@unleashwon,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@unlimited_ls,7,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0946,0.0000,0.0000,74
@unmaskedantifa,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@unojaehyun,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@unpluggedtesla,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@unquirer,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@unreliefchief,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@unsexuaiiy,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@unslothai,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@unsportsespn,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@unusual_whales,2575,81,0.0315,36,1,0.0278,270,10,0.0370,1030,31,0.0301,34.7973,1.0946,0.0315,74
@unxeptabled,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@upworkout,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@uranium_io,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@urantiabookgems,2,0,0.0000,0,0,0.0000,0,0,0.0000,2,0,0.0000,0.0270,0.0000,0.0000,74
@ursjaswanth07,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ursnaresh17,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@urstrulyhash,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@usa_anne711,7,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0946,0.0000,0.0000,74
@usabmc,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@usafacts,4,0,0.0000,0,0,0.0000,0,0,0.0000,3,0,0.0000,0.0541,0.0000,0.0000,74
@usambjapan,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@usarmy,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@usbpchief,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@uscfb,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@uscg,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@uscis,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@usdat21,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@usdc,3,0,0.0000,0,0,0.0000,0,0,0.0000,3,0,0.0000,0.0405,0.0000,0.0000,74
@usddio,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@usefuldaily_,10,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.1351,0.0000,0.0000,74
@usekled,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@usf_army,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@usfunds,7,0,0.0000,0,0,0.0000,2,0,0.0000,7,0,0.0000,0.0946,0.0000,0.0000,74
@usfws,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@usginger,3,0,0.0000,0,0,0.0000,1,0,0.0000,3,0,0.0000,0.0405,0.0000,0.0000,74
@ushadersbible,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@ushipang,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@usocc,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@usroastcoffee,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@utahflatranger,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@utahjazz,5,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0676,0.0000,0.0000,74
@utaustin,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
